"From","To","weight"
"Van Raan Afj, 2011, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",4
"Van Raan Afj, 2011, SCIENTOMETRICS","Zitt M, 2011, SCIENTOMETRICS",2
"Ortega Jl, 2012, J AM SOC INF SCI TEC","Ortega Jl, 2013, J INFORMETR",2
"Ortega Jl, 2012, J AM SOC INF SCI TEC","Aguillo If, 2012, SCIENTOMETRICS",2
"Cobo Mj, 2011, J AM SOC INF SCI TEC","Cobo Mj, 2011, J INFORMETR",2
"Cobo Mj, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",4
"Cobo Mj, 2011, J AM SOC INF SCI TEC","Waltman L, 2010, J INFORMETR",2
"Cobo Mj, 2011, J AM SOC INF SCI TEC","Rafols I, 2010, J AM SOC INF SCI TEC",2
"Cobo Mj, 2011, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",6
"Rao Ikr, 2010, J INFORMETR","Sangwal K, 2011, J INFORMETR",3
"Sirtes D, 2012, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Sirtes D, 2012, J INFORMETR","Waltman L, 2013, SCIENTOMETRICS",2
"Sirtes D, 2012, J INFORMETR","Radicchi F, 2012, J INFORMETR",4
"Sirtes D, 2012, J INFORMETR","Zhou P, 2011, J INFORMETR",2
"Sirtes D, 2012, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Sirtes D, 2012, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",6
"Sirtes D, 2012, J INFORMETR","Waltman L, 2013, J INFORMETR",4
"Sirtes D, 2012, J INFORMETR","Li Yr, 2013, J INFORMETR",3
"Haddow G, 2010, SCIENTOMETRICS","Serenko A, 2011, J INFORMETR",2
"Haddow G, 2010, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Cho Ts, 2011, SCIENTOMETRICS","Erdi P, 2013, SCIENTOMETRICS",2
"Cho Ts, 2011, SCIENTOMETRICS","Lee Dh, 2012, SCIENTOMETRICS",2
"Cho Ts, 2011, SCIENTOMETRICS","Lim H, 2010, SCIENTOMETRICS",2
"Garcia Ja, 2011, SCIENTOMETRICS","Gonzalez-Pereira B, 2010, J INFORMETR",5
"Garcia Ja, 2011, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Hagen Nt, 2014, J INFORMETR","Liu Xz, 2012, SCIENTOMETRICS",2
"Yu G, 2010, SCIENTOMETRICS","Finardi U, 2011, SCIENTOMETRICS",2
"Yu G, 2010, SCIENTOMETRICS","Macroberts Mh, 2010, J AM SOC INF SCI TEC",2
"Yu G, 2010, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Vaughan L, 2010, J INFORMETR","Holmberg K, 2010, SCIENTOMETRICS",2
"Vaughan L, 2010, J INFORMETR","Romero-Frias E, 2010, J AM SOC INF SCI TEC",3
"Vaughan L, 2010, J INFORMETR","Thelwall M, 2011, J AM SOC INF SCI TEC",5
"De Visscher A, 2010, J AM SOC INF SCI TEC","Alonso S, 2010, SCIENTOMETRICS",2
"Pudovkin Ai, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Mervyn K, 2012, J AM SOC INF SCI TEC","Allen D, 2011, J AM SOC INF SCI TEC",2
"Van Leeuwen T, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",3
"Van Leeuwen T, 2012, SCIENTOMETRICS","Balaban At, 2012, SCIENTOMETRICS",4
"Van Leeuwen T, 2012, SCIENTOMETRICS","Zitt M, 2012, SCIENTOMETRICS",2
"Van Leeuwen T, 2012, SCIENTOMETRICS","Vinkler P, 2012, SCIENTOMETRICS",2
"Seeber M, 2012, J INFORMETR","Aguillo If, 2010, SCIENTOMETRICS",2
"Seeber M, 2012, J INFORMETR","Thelwall M, 2011, J AM SOC INF SCI TEC",4
"Seeber M, 2012, J INFORMETR","Lepori B, 2013, J INFORMETR",2
"Tol Rsj, 2012, SCIENTOMETRICS","Hirsch Je, 2010, SCIENTOMETRICS",2
"Zhou P, 2011, J INFORMETR","Radicchi F, 2012, J INFORMETR",8
"Zhou P, 2011, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",8
"Zhou P, 2011, J INFORMETR","Zitt M, 2010, J INFORMETR",5
"Zhou P, 2011, J INFORMETR","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Zhou P, 2011, J INFORMETR","Glanzel W, 2010, J INFORMETR",2
"Zhou P, 2011, J INFORMETR","Rafols I, 2010, J AM SOC INF SCI TEC",3
"Zhou P, 2011, J INFORMETR","Vinkler P, 2011, J AM SOC INF SCI TEC",3
"Zhou P, 2011, J INFORMETR","Franceschini F, 2010, J INFORMETR",2
"Zhou P, 2011, J INFORMETR","Zitt M, 2011, SCIENTOMETRICS",3
"Zhou P, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",5
"Zhou P, 2011, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",4
"Zhou P, 2011, J INFORMETR","Waltman L, 2011, J INFORMETR",8
"Zhou P, 2011, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",3
"Zhou P, 2011, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",3
"Zhou P, 2011, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",29
"Zhou P, 2011, J INFORMETR","Bornmann L, 2010, J INFORMETR",2
"Pereira Da, 2011, J AM SOC INF SCI TEC","Cota Rg, 2010, J AM SOC INF SCI TEC",2
"Abramo G, 2013, SCIENTOMETRICS","Abramo G, 2013, J INFORMETR",2
"Abramo G, 2013, SCIENTOMETRICS","Waltman L, 2011, J INFORMETR",2
"Abramo G, 2013, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Abramo G, 2013, SCIENTOMETRICS","Abramo G, 2012, J INFORMETR",2
"Abramo G, 2013, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Abramo G, 2013, SCIENTOMETRICS","Bornmann L, 2013, J INFORMETR",3
"Zheng J, 2012, SCIENTOMETRICS","Wang Xw, 2013, SCIENTOMETRICS",2
"Bouabid H, 2013, SCIENTOMETRICS","Bouabid H, 2011, SCIENTOMETRICS",2
"Bouabid H, 2013, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Radicchi F, 2012, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",8
"Radicchi F, 2012, J INFORMETR","Waltman L, 2010, J INFORMETR",2
"Radicchi F, 2012, J INFORMETR","Waltman L, 2013, SCIENTOMETRICS",2
"Radicchi F, 2012, J INFORMETR","Zitt M, 2010, J INFORMETR",5
"Radicchi F, 2012, J INFORMETR","Vinkler P, 2011, J AM SOC INF SCI TEC",4
"Radicchi F, 2012, J INFORMETR","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Radicchi F, 2012, J INFORMETR","Albarran P, 2011, J AM SOC INF SCI TEC",4
"Radicchi F, 2012, J INFORMETR","Waltman L, 2013, J AM SOC INF SCI TEC",2
"Radicchi F, 2012, J INFORMETR","Rafols I, 2010, J AM SOC INF SCI TEC",2
"Radicchi F, 2012, J INFORMETR","Zitt M, 2011, SCIENTOMETRICS",4
"Radicchi F, 2012, J INFORMETR","Bornmann L, 2011, J INFORMETR",6
"Radicchi F, 2012, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",8
"Radicchi F, 2012, J INFORMETR","Albarran P, 2011, J INFORMETR",2
"Radicchi F, 2012, J INFORMETR","Albarran P, 2011, SCIENTOMETRICS",3
"Radicchi F, 2012, J INFORMETR","Waltman L, 2011, J INFORMETR",8
"Radicchi F, 2012, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",3
"Radicchi F, 2012, J INFORMETR","Abramo G, 2012, J INFORMETR",3
"Radicchi F, 2012, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",3
"Radicchi F, 2012, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",24
"Radicchi F, 2012, J INFORMETR","Waltman L, 2013, J INFORMETR",2
"Radicchi F, 2012, J INFORMETR","Li Yr, 2013, J INFORMETR",4
"Pouris A, 2010, SCIENTOMETRICS","Mahbuba D, 2010, SCIENTOMETRICS",2
"Pouris A, 2010, SCIENTOMETRICS","Toivanen H, 2011, SCIENTOMETRICS",2
"Zhang L, 2010, SCIENTOMETRICS","Waltman L, 2010, J INFORMETR",2
"Zhang L, 2010, SCIENTOMETRICS","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Mccain Kw, 2011, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",2
"Mccain Kw, 2011, J AM SOC INF SCI TEC","Mccain Kw, 2012, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","D'Angelo Ca, 2011, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","Wagner Cs, 2011, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Bornmann L, 2013, J INFORMETR","Waltman L, 2013, J AM SOC INF SCI TEC",11
"Bornmann L, 2013, J INFORMETR","Kuan Ch, 2011, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Strotmann A, 2012, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",4
"Bornmann L, 2013, J INFORMETR","Schreiber M, 2014, J INFORMETR",3
"Bornmann L, 2013, J INFORMETR","Guerrero-Bote Vp, 2012, J INFORMETR",10
"Bornmann L, 2013, J INFORMETR","Waltman L, 2011, J INFORMETR",6
"Bornmann L, 2013, J INFORMETR","Van Raan Afj, 2012, SCIENTOMETRICS",2
"Bornmann L, 2013, J INFORMETR","Ketzler R, 2013, SCIENTOMETRICS",2
"Bornmann L, 2013, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",9
"Bornmann L, 2013, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Bornmann L, 2013, J INFORMETR","Lozano Ga, 2012, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","Waltman L, 2014, J ASSOC INF SCI TECH",5
"Bornmann L, 2013, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",21
"Bornmann L, 2013, J INFORMETR","Waltman L, 2013, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Mccain Kw, 2012, J AM SOC INF SCI TEC",2
"Bornmann L, 2013, J INFORMETR","Cronin B, 2013, J AM SOC INF SCI TEC",2
"Bornmann L, 2013, J INFORMETR","Shema H, 2014, J ASSOC INF SCI TECH",3
"Bornmann L, 2013, J INFORMETR","Bornmann L, 2011, J INFORMETR",19
"Bornmann L, 2013, J INFORMETR","Schreiber M, 2012, J AM SOC INF SCI TEC",4
"Bornmann L, 2013, J INFORMETR","Bornmann L, 2012, J INFORMETR",24
"Bornmann L, 2013, J INFORMETR","Bornmann L, 2014, J ASSOC INF SCI TECH",5
"Bornmann L, 2013, J INFORMETR","Franceschini F, 2012, SCIENTOMETRICS",4
"Bornmann L, 2013, J INFORMETR","Bornmann L, 2014, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Kosmulski M, 2011, J INFORMETR",3
"Bornmann L, 2013, J INFORMETR","Harzing Aw, 2014, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Mohammadi E, 2013, SCIENTOMETRICS",5
"Bornmann L, 2013, J INFORMETR","Schneider Jw, 2013, J INFORMETR",6
"Bornmann L, 2013, J INFORMETR","Mohammadi E, 2014, J ASSOC INF SCI TECH",3
"Bornmann L, 2013, J INFORMETR","Sugimoto Cr, 2012, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Bornmann L, 2013, J INFORMETR","Garcia-Perez Ma, 2010, J AM SOC INF SCI TEC",4
"Bornmann L, 2013, J INFORMETR","Zhang L, 2012, SCIENTOMETRICS",3
"Bornmann L, 2013, J INFORMETR","Haustein S, 2014, J ASSOC INF SCI TECH",2
"Bornmann L, 2013, J INFORMETR","Wang J, 2013, SCIENTOMETRICS",19
"Bornmann L, 2013, J INFORMETR","Abramo G, 2010, J AM SOC INF SCI TEC",4
"Bornmann L, 2013, J INFORMETR","Albarran P, 2011, J AM SOC INF SCI TEC",3
"Bornmann L, 2013, J INFORMETR","Kosmulski M, 2012, J INFORMETR",3
"Bornmann L, 2013, J INFORMETR","Schreiber M, 2013, J AM SOC INF SCI TEC",11
"Jovanovic M, 2012, SCIENTOMETRICS","Aguillo If, 2010, SCIENTOMETRICS",2
"Liu Jq, 2013, J INFORMETR","Bornmann L, 2011, J INFORMETR",2
"Liu Jq, 2013, J INFORMETR","Kuan Ch, 2011, J INFORMETR",2
"Liu Jq, 2013, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",3
"Wang Xw, 2013, J INFORMETR","Wang Xw, 2012, J INFORMETR",2
"Waltman L, 2013, J INFORMETR","Albarran P, 2011, SCIENTOMETRICS",2
"Waltman L, 2013, J INFORMETR","Guerrero-Bote Vp, 2012, J INFORMETR",3
"Waltman L, 2013, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Waltman L, 2013, J INFORMETR","Zitt M, 2010, J INFORMETR",2
"Waltman L, 2013, J INFORMETR","Waltman L, 2013, J AM SOC INF SCI TEC",2
"Waltman L, 2013, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Waltman L, 2013, J INFORMETR","Waltman L, 2013, SCIENTOMETRICS",4
"Waltman L, 2013, J INFORMETR","Leydesdorff L, 2013, J INFORMETR",2
"Waltman L, 2013, J INFORMETR","Waltman L, 2011, J INFORMETR",2
"Waltman L, 2013, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",7
"Waltman L, 2013, J INFORMETR","Li Yr, 2013, J INFORMETR",5
"Li Yr, 2013, J INFORMETR","Glanzel W, 2011, SCIENTOMETRICS",2
"Li Yr, 2013, J INFORMETR","Waltman L, 2013, SCIENTOMETRICS",3
"Li Yr, 2013, J INFORMETR","Waltman L, 2011, J INFORMETR",2
"Li Yr, 2013, J INFORMETR","Albarran P, 2011, J AM SOC INF SCI TEC",2
"Li Yr, 2013, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Li Yr, 2013, J INFORMETR","Abramo G, 2012, J INFORMETR",3
"Li Yr, 2013, J INFORMETR","Herranz N, 2012, J AM SOC INF SCI TEC",2
"Li Yr, 2013, J INFORMETR","Albarran P, 2011, SCIENTOMETRICS",4
"Naaman M, 2011, J AM SOC INF SCI TEC","Thelwall M, 2011, J AM SOC INF SCI TEC",3
"Chen Zf, 2011, SCIENTOMETRICS","Gao X, 2011, SCIENTOMETRICS",2
"Ding Y, 2010, J AM SOC INF SCI TEC","Stvilia B, 2010, J AM SOC INF SCI TEC",2
"Garcia-Perez Ma, 2011, J INFORMETR","Garcia-Perez Ma, 2010, J AM SOC INF SCI TEC",3
"Garcia-Perez Ma, 2011, J INFORMETR","Bornmann L, 2010, J INFORMETR",2
"Docampo D, 2011, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Docampo D, 2011, SCIENTOMETRICS","Aguillo If, 2010, SCIENTOMETRICS",3
"Docampo D, 2011, SCIENTOMETRICS","Kivinen O, 2013, SCIENTOMETRICS",2
"Docampo D, 2011, SCIENTOMETRICS","Ortega Jl, 2011, J INFORMETR",2
"Docampo D, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Liu Xh, 2010, J AM SOC INF SCI TEC","Ding Y, 2011, J INFORMETR",2
"Liu Xh, 2010, J AM SOC INF SCI TEC","Boyack Kw, 2010, J AM SOC INF SCI TEC",9
"Liu Xh, 2010, J AM SOC INF SCI TEC","Zitt M, 2011, J AM SOC INF SCI TEC",3
"Liu Xh, 2010, J AM SOC INF SCI TEC","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Zhao Dz, 2011, J AM SOC INF SCI TEC","Zhao Dz, 2011, SCIENTOMETRICS",2
"Zhao Dz, 2011, J AM SOC INF SCI TEC","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Zhao Dz, 2011, J AM SOC INF SCI TEC","Strotmann A, 2010, J INFORMETR",2
"Zhao Dz, 2011, J AM SOC INF SCI TEC","Strotmann A, 2012, J AM SOC INF SCI TEC",3
"Zhao Dz, 2011, J AM SOC INF SCI TEC","Lu K, 2012, J AM SOC INF SCI TEC",2
"Abramo G, 2013, J INFORMETR","D'Angelo Ca, 2011, J AM SOC INF SCI TEC",12
"Abramo G, 2013, J INFORMETR","Jeong S, 2011, SCIENTOMETRICS",3
"Abramo G, 2013, J INFORMETR","Waltman L, 2011, J INFORMETR",2
"Abramo G, 2013, J INFORMETR","Abramo G, 2012, J INFORMETR",9
"Abramo G, 2013, J INFORMETR","Badar K, 2013, SCIENTOMETRICS",2
"Abramo G, 2013, J INFORMETR","Abramo G, 2010, SCIENTOMETRICS",8
"Abramo G, 2013, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Abramo G, 2013, J INFORMETR","Abramo G, 2012, SCIENTOMETRICS",3
"Abramo G, 2013, J INFORMETR","Stvilia B, 2011, J AM SOC INF SCI TEC",3
"Abramo G, 2013, J INFORMETR","Baccini A, 2012, J INFORMETR",2
"Abramo G, 2013, J INFORMETR","Lariviere V, 2011, SCIENTOMETRICS",2
"Abramo G, 2013, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",7
"Zhao Sx, 2011, J INFORMETR","Ye Fy, 2011, J AM SOC INF SCI TEC",3
"Zhao Sx, 2011, J INFORMETR","Schubert A, 2010, SCIENTOMETRICS",2
"Zhao Sx, 2011, J INFORMETR","Schubert A, 2012, SCIENTOMETRICS",7
"Zhao Sx, 2011, J INFORMETR","Rousseau R, 2012, SCIENTOMETRICS",3
"Zhao Sx, 2011, J INFORMETR","Guns R, 2011, SCIENTOMETRICS",2
"Zhao Sx, 2011, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Zhao Sx, 2011, J INFORMETR","Abbasi A, 2012, J INFORMETR",2
"Zhao Sx, 2011, J INFORMETR","Abbasi A, 2011, J INFORMETR",2
"Zhao Sx, 2011, J INFORMETR","Ding Y, 2011, J AM SOC INF SCI TEC",3
"Zhao Sx, 2011, J INFORMETR","Schubert A, 2012, J INFORMETR",3
"Cobo Mj, 2011, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Cobo Mj, 2011, J INFORMETR","Fabrikant Si, 2010, J AM SOC INF SCI TEC",2
"Cobo Mj, 2011, J INFORMETR","Van Eck Nj, 2010, SCIENTOMETRICS",3
"Cota Rg, 2010, J AM SOC INF SCI TEC","D'Angelo Ca, 2011, J AM SOC INF SCI TEC",3
"Cota Rg, 2010, J AM SOC INF SCI TEC","Strotmann A, 2012, J AM SOC INF SCI TEC",3
"Cota Rg, 2010, J AM SOC INF SCI TEC","Levin M, 2012, J AM SOC INF SCI TEC",4
"Bornmann L, 2014, J INFORMETR","Bornmann L, 2011, J INFORMETR",3
"Wang Xw, 2013, SCIENTOMETRICS","Wang Xw, 2012, SCIENTOMETRICS",2
"Abt Ha, 2012, SCIENTOMETRICS","Franceschini F, 2010, J INFORMETR",3
"Abt Ha, 2012, SCIENTOMETRICS","Glanzel W, 2010, J INFORMETR",2
"Kuan Ch, 2011, J INFORMETR","Ye Fy, 2011, J AM SOC INF SCI TEC",5
"Kuan Ch, 2011, J INFORMETR","Hirsch Je, 2010, SCIENTOMETRICS",2
"Kuan Ch, 2011, J INFORMETR","Alonso S, 2010, SCIENTOMETRICS",3
"Kuan Ch, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",5
"Kuan Ch, 2011, J INFORMETR","Chen Dz, 2013, J INFORMETR",2
"Kuan Ch, 2011, J INFORMETR","Rousseau R, 2012, J INFORMETR",2
"Kuan Ch, 2011, J INFORMETR","Bornmann L, 2010, J INFORMETR",4
"Kuan Ch, 2011, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",2
"Kuan Ch, 2011, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",7
"Kuan Ch, 2011, J INFORMETR","Wu Q, 2010, J AM SOC INF SCI TEC",3
"Pudovkin A, 2012, SCIENTOMETRICS","Van Arensbergen P, 2012, SCIENTOMETRICS",2
"Pudovkin A, 2012, SCIENTOMETRICS","Aksnes Dw, 2011, J AM SOC INF SCI TEC",3
"Pudovkin A, 2012, SCIENTOMETRICS","Mendlowicz Mv, 2011, SCIENTOMETRICS",2
"Pudovkin A, 2012, SCIENTOMETRICS","Lariviere V, 2011, SCIENTOMETRICS",3
"Pudovkin A, 2012, SCIENTOMETRICS","Borrego A, 2010, SCIENTOMETRICS",2
"Pudovkin A, 2012, SCIENTOMETRICS","Vela B, 2012, SCIENTOMETRICS",3
"Jansen D, 2010, SCIENTOMETRICS","Boyack Kw, 2010, J AM SOC INF SCI TEC",2
"Jansen D, 2010, SCIENTOMETRICS","Abbasi A, 2012, J INFORMETR",2
"Jansen D, 2010, SCIENTOMETRICS","Abbasi A, 2011, J INFORMETR",3
"Jansen D, 2010, SCIENTOMETRICS","Groh G, 2011, SCIENTOMETRICS",2
"Mohammadi E, 2014, J ASSOC INF SCI TECH","Mohammadi E, 2013, SCIENTOMETRICS",2
"Mohammadi E, 2014, J ASSOC INF SCI TECH","Shema H, 2014, J ASSOC INF SCI TECH",2
"Lozano Ga, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",3
"Tang L, 2013, J INFORMETR","Tang L, 2011, SCIENTOMETRICS",3
"Hofer Km, 2010, SCIENTOMETRICS","An Xy, 2011, SCIENTOMETRICS",2
"Cheng Yh, 2010, SCIENTOMETRICS","Hu Xj, 2011, J INFORMETR",2
"Yuan Xj, 2010, J AM SOC INF SCI TEC","Cole C, 2011, J AM SOC INF SCI TEC",2
"Fu Hz, 2011, SCIENTOMETRICS","Huang Mh, 2011, J AM SOC INF SCI TEC",2
"Fu Hz, 2011, SCIENTOMETRICS","Zhou P, 2010, SCIENTOMETRICS",2
"Fu Hz, 2011, SCIENTOMETRICS","Cho Cc, 2010, SCIENTOMETRICS",2
"Fu Hz, 2011, SCIENTOMETRICS","Zhang Gf, 2010, SCIENTOMETRICS",2
"Fu Hz, 2011, SCIENTOMETRICS","Wang Mh, 2010, SCIENTOMETRICS",2
"Serenko A, 2011, J INFORMETR","Serenko A, 2010, J INFORMETR",4
"Serenko A, 2011, J INFORMETR","Vanclay Jk, 2011, J INFORMETR",2
"Serenko A, 2011, J INFORMETR","Rokach L, 2011, J AM SOC INF SCI TEC",3
"Serenko A, 2011, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",3
"Zhang L, 2012, SCIENTOMETRICS","Bornmann L, 2012, J INFORMETR",2
"Zhang L, 2012, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Zhou P, 2010, SCIENTOMETRICS","Cho Cc, 2010, SCIENTOMETRICS",2
"Zhou P, 2010, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Zhou P, 2010, SCIENTOMETRICS","Wang Mh, 2010, SCIENTOMETRICS",2
"Zhou P, 2010, SCIENTOMETRICS","Zheng J, 2011, SCIENTOMETRICS",2
"Zhou P, 2010, SCIENTOMETRICS","Huang Mh, 2011, J AM SOC INF SCI TEC",2
"Zhou P, 2010, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",4
"Zhou P, 2010, SCIENTOMETRICS","Persson O, 2010, SCIENTOMETRICS",3
"Levitt Jm, 2011, J AM SOC INF SCI TEC","Lariviere V, 2012, J AM SOC INF SCI TEC",2
"Ding Y, 2011, J INFORMETR","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Ding Y, 2011, J INFORMETR","Hennemann S, 2012, J INFORMETR",2
"Ding Y, 2011, J INFORMETR","Boyack Kw, 2010, J AM SOC INF SCI TEC",3
"Ding Y, 2011, J INFORMETR","Abbasi A, 2012, J INFORMETR",2
"Ding Y, 2011, J INFORMETR","Ding Y, 2011, J AM SOC INF SCI TEC",3
"Ding Y, 2011, J INFORMETR","Zitt M, 2011, J AM SOC INF SCI TEC",2
"Ding Y, 2011, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",2
"Ding Y, 2011, J INFORMETR","Van Eck Nj, 2010, SCIENTOMETRICS",3
"Wang Gb, 2010, J INFORMETR","Zhao Qj, 2011, SCIENTOMETRICS",2
"Wang Gb, 2010, J INFORMETR","Guan Jc, 2010, SCIENTOMETRICS",2
"Schubert A, 2012, J INFORMETR","Ye Fy, 2011, J AM SOC INF SCI TEC",2
"Schubert A, 2012, J INFORMETR","Schubert A, 2012, SCIENTOMETRICS",3
"Schubert A, 2012, J INFORMETR","Rousseau R, 2012, SCIENTOMETRICS",2
"Hicks D, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",3
"Hicks D, 2011, J AM SOC INF SCI TEC","Rafols I, 2010, J AM SOC INF SCI TEC",2
"Hicks D, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Hicks D, 2011, J AM SOC INF SCI TEC","Engels Tce, 2012, SCIENTOMETRICS",2
"Bartneck C, 2011, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Bartneck C, 2011, SCIENTOMETRICS","Vinkler P, 2011, J AM SOC INF SCI TEC",3
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","Van Arensbergen P, 2012, SCIENTOMETRICS",2
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","Mendlowicz Mv, 2011, SCIENTOMETRICS",2
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","Mauleon E, 2013, SCIENTOMETRICS",2
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","Lariviere V, 2011, SCIENTOMETRICS",2
"Aksnes Dw, 2011, J AM SOC INF SCI TEC","Vela B, 2012, SCIENTOMETRICS",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Zitt M, 2012, SCIENTOMETRICS",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Gonzalez-Alcaide G, 2012, SCIENTOMETRICS",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Egghe L, 2011, SCIENTOMETRICS",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Mingers J, 2010, SCIENTOMETRICS",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Campanario Jm, 2010, J AM SOC INF SCI TEC",2
"Lancho-Barrantes Bs, 2010, SCIENTOMETRICS","Vinkler P, 2012, SCIENTOMETRICS",2
"Wang J, 2011, SCIENTOMETRICS","Wang Xw, 2012, SCIENTOMETRICS",2
"Egghe L, 2011, J AM SOC INF SCI TEC","Egghe L, 2012, SCIENTOMETRICS",2
"Egghe L, 2011, J AM SOC INF SCI TEC","Egghe L, 2012, J AM SOC INF SCI TEC",2
"Egghe L, 2011, J AM SOC INF SCI TEC","Egghe L, 2010, SCIENTOMETRICS",2
"Egghe L, 2011, J AM SOC INF SCI TEC","Ohba N, 2012, SCIENTOMETRICS",2
"Egghe L, 2011, J AM SOC INF SCI TEC","Glanzel W, 2010, SCIENTOMETRICS",2
